Ticker,Date,ClosePrice,ChangePct,AbsChange,OvernightReturn,20D_Range,VolRatio,5D_Change,Direction,Volume,DayOfWeek,Bin,RangeBin,VolBin,Month,OvernightAbs,AvgOvernightVol20,VolSpike,GapBin
TXRH,2025-08-18,171.75009155273438,0.601725523283303,0.601725523283303,0.4428245104470596,19.765063190589167,1.1849467161848983,-0.560443393256016,Up,1222000.0,Monday,<1%,0-25%,0.8-1.2x,August,0.4428245104470596,0.7802280152241653,0.5675578187484499,0 to 0.5%
TXRH,2025-08-19,173.75521850585938,1.1674677637707909,1.1674677637707909,-0.14212205303639758,30.609025592412177,1.120479087093884,-0.4527227839404624,Up,1188100.0,Tuesday,1-2%,25-50%,0.8-1.2x,August,0.14212205303639758,0.7707813232472827,0.18438699635019812,-0.5 to 0%
TXRH,2025-08-20,171.1080322265625,-1.5235146904135188,1.5235146904135188,-0.47912453928486975,16.292730836821452,0.9492494908014996,-1.1075003710540265,Down,1009000.0,Wednesday,1-2%,0-25%,0.8-1.2x,August,0.47912453928486975,0.7381659806102919,0.6490742622529759,-0.5 to 0%
TXRH,2025-08-21,171.79946899414062,0.40409369366283254,0.40409369366283254,0.1437310160401717,20.032102201397485,0.85745821212433,0.5899032450753738,Up,916700.0,Thursday,<1%,0-25%,0.8-1.2x,August,0.1437310160401717,0.7097915109578895,0.20249751345462197,0 to 0.5%
TXRH,2025-08-22,175.15782165527344,1.9548096864300257,1.9548096864300257,0.06203519349412545,38.194468396031226,0.9442044305542789,2.5977857601874765,Up,1027200.0,Friday,1-2%,25-50%,0.8-1.2x,August,0.06203519349412545,0.7105009354603216,0.08731190966544455,0 to 0.5%
TXRH,2025-08-25,174.5948028564453,-0.321435145463389,0.321435145463389,0.19801516095130367,36.17375936866563,1.0008098777944177,1.6563084642301273,Down,1106000.0,Monday,<1%,25-50%,0.8-1.2x,August,0.19801516095130367,0.7105388219608882,0.2786830991230532,0 to 0.5%
TXRH,2025-08-26,172.57980346679688,-1.154100440953676,1.154100440953676,-0.028624893950091046,24.958886663983158,0.9387809659597219,-0.6764775464990547,Down,1053500.0,Tuesday,1-2%,0-25%,0.8-1.2x,August,0.028624893950091046,0.6363929418019298,0.04497990481956071,-0.5 to 0%
TXRH,2025-08-27,172.6983184814453,0.06867258640217422,0.06867258640217422,-0.17730193602866207,28.747746314882267,0.865647499406609,0.9294047942630446,Up,984700.0,Wednesday,<1%,25-50%,0.8-1.2x,August,0.17730193602866207,0.5873538558817998,0.3018656202783874,-0.5 to 0%
TXRH,2025-08-28,170.26846313476562,-1.406994212824808,1.406994212824808,0.06961501979283469,13.932999117109668,1.0833984516779183,-0.8911586679160366,Down,1268600.0,Thursday,1-2%,0-25%,0.8-1.2x,August,0.06961501979283469,0.5643664234293577,0.12335074678933032,0 to 0.5%
TXRH,2025-08-29,170.43638610839844,0.09862247567238303,0.09862247567238303,-0.7040201889983999,15.009662919091499,0.7517019422418182,-2.695532236160836,Up,871200.0,Friday,<1%,0-25%,<0.8x,August,0.7040201889983999,0.5837177705410912,1.2060968922460447,-1 to -0.5%
TXRH,2025-09-02,169.85130310058594,-0.34328526975476725,0.34328526975476725,-0.22186596226232425,11.258313821118637,1.171420323084068,-2.716861944487292,Down,1399900.0,Tuesday,<1%,0-25%,0.8-1.2x,September,0.22186596226232425,0.5547661021169953,0.39992703486330655,-0.5 to 0%
TXRH,2025-09-03,170.13888549804688,0.16931421320367512,0.16931421320367512,-2.634492516083542,13.102192301441363,0.5142342509946851,-1.414370580865576,Up,608100.0,Wednesday,<1%,0-25%,<0.8x,September,2.634492516083542,0.6735953277618829,3.91109083971384,<-2%
TXRH,2025-09-04,167.9572296142578,-1.2822794021500217,1.2822794021500217,-0.21846516606316424,28.77388776608736,1.387188869350509,-2.745301117507337,Down,1707900.0,Thursday,1-2%,25-50%,1.2-2x,September,0.21846516606316424,0.6709600666025234,0.32560084711059706,-0.5 to 0%
TXRH,2025-09-05,167.44155883789062,-0.30702505486159826,0.30702505486159826,-0.2013592384687235,36.78508508590222,0.8854733854733855,-1.6602630016326225,Down,1073300.0,Friday,<1%,25-50%,0.8-1.2x,September,0.2013592384687235,0.3818549037818242,0.52731871837836,-0.5 to 0%
TXRH,2025-09-08,166.08299255371094,-0.8113674368589674,0.8113674368589674,-0.2388321303260721,30.302474729125027,0.9754046097703255,-2.5542630033933755,Down,1078500.0,Monday,<1%,25-50%,0.8-1.2x,September,0.2388321303260721,0.3692068455201458,0.6468789331075395,-0.5 to 0%
TXRH,2025-09-09,166.7176513671875,0.3821335368046963,0.3821335368046963,-0.19033715538713247,34.593085017372445,1.1788295212094795,-1.844938293786702,Up,1284600.0,Tuesday,<1%,25-50%,0.8-1.2x,September,0.19033715538713247,0.35956551228832845,0.5293532023574744,-0.5 to 0%
TXRH,2025-09-10,164.69467163085938,-1.213416647690535,1.213416647690535,0.12042566495908957,20.91673248701239,1.0267369869296032,-3.199864540813624,Down,1119400.0,Wednesday,1-2%,0-25%,0.8-1.2x,September,0.12042566495908957,0.3624742121639596,0.33223236555271657,0 to 0.5%
TXRH,2025-09-11,165.7656707763672,0.6502937435087786,0.6502937435087786,0.3888460056796994,28.157221163515594,0.7815194614942422,-1.304831499616843,Up,842900.0,Thursday,<1%,25-50%,<0.8x,September,0.3888460056796994,0.355370961722426,1.0941974656427336,0 to 0.5%
TXRH,2025-09-12,165.29959106445312,-0.28116781341466224,0.28116781341466224,0.3419443919234544,25.00628972662676,0.820372794362576,-1.2792330579717404,Down,874300.0,Friday,<1%,25-50%,0.8-1.2x,September,0.3419443919234544,0.35685340568099855,0.958220901019306,0 to 0.5%
TXRH,2025-09-15,163.76251220703125,-0.9298745674588771,0.9298745674588771,-0.0605590304193826,14.61486961323472,0.8597213719925056,-1.397181198989561,Down,926900.0,Monday,<1%,0-25%,0.8-1.2x,September,0.0605590304193826,0.353227088679825,0.1714450345405842,-0.5 to 0%
TXRH,2025-09-16,164.2285919189453,0.2846070847550397,0.2846070847550397,0.02414794893825789,17.765801050123557,1.0495914735832006,-1.4929789544360528,Up,1126600.0,Tuesday,<1%,0-25%,0.8-1.2x,September,0.02414794893825789,0.3322932606043849,0.07267059492671286,0 to 0.5%
TXRH,2025-09-17,162.9295196533203,-0.7910146768268955,0.7910146768268955,-0.4869150612926476,8.983424267967138,0.9916015222240969,-1.071772365225887,Down,1057900.0,Wednesday,<1%,0-25%,0.8-1.2x,September,0.4869150612926476,0.34953291101719736,1.3930449635647926,-0.5 to 0%
TXRH,2025-09-18,158.4472198486328,-2.7510667276408163,2.7510667276408163,0.6383819209763608,7.323442545816898,1.5240172688025448,-4.414937600444202,Down,1676800.0,Thursday,2-3%,0-25%,1.2-2x,September,0.6383819209763608,0.3574957801017719,1.785704773339216,0.5 to 1%
TXRH,2025-09-19,156.92007446289062,-0.9638196158955004,0.9638196158955004,-0.08847683572424936,3.7262241694818163,1.808904780183996,-5.069290581786845,Down,2097000.0,Friday,<1%,0-25%,1.2-2x,September,0.08847683572424936,0.35473307108597585,0.2494180637102353,-0.5 to 0%
TXRH,2025-09-22,158.2290496826172,0.834166835700878,0.834166835700878,-0.18173854735972217,10.197933668920145,0.9550781501807102,-3.378955567937658,Up,1111200.0,Monday,<1%,0-25%,0.8-1.2x,September,0.18173854735972217,0.3607182387792557,0.5038241148403324,-0.5 to 0%
TXRH,2025-09-23,158.3083953857422,0.05014610356577354,0.05014610356577354,-0.08770223736288552,10.636973793437473,1.0238408157848546,-3.6048513014865446,Up,1195800.0,Tuesday,<1%,0-25%,0.8-1.2x,September,0.08770223736288552,0.3552025925998348,0.2469076498596658,-0.5 to 0%
TXRH,2025-09-24,160.40078735351562,1.3217188909501631,1.3217188909501631,0.04327917449011842,24.074295153685004,1.1047954662894222,-1.5520406033144196,Up,1304200.0,Wednesday,1-2%,0-25%,0.8-1.2x,September,0.04327917449011842,0.35593530662683615,0.12159281106522109,0 to 0.5%
TXRH,2025-09-25,161.6502685546875,0.7789744812275012,0.7789744812275012,0.42942526155687055,32.8572632358723,1.0776294660778805,2.021524081719206,Up,1288500.0,Thursday,<1%,25-50%,0.8-1.2x,September,0.42942526155687055,0.3685414729032465,1.1652020006703774,0 to 0.5%
TXRH,2025-09-26,161.1742706298828,-0.2944615737793588,0.2944615737793588,0.38146854195815205,32.15570274934791,1.0391024030813028,2.7110592328951855,Down,1241000.0,Friday,<1%,25-50%,0.8-1.2x,September,0.38146854195815205,0.38413414901151244,0.9930607391708867,0 to 0.5%
TXRH,2025-09-29,165.36898803710938,2.602597418827002,2.602597418827002,-0.45574577093957513,61.62014178236027,1.2232143949808478,4.512406772848476,Up,1499300.0,Monday,2-3%,50-75%,1.2-2x,September,0.45574577093957513,0.3717204281085712,1.2260444583542285,-0.5 to 0%
TXRH,2025-09-30,164.76406860351562,-0.365799803683875,0.365799803683875,-0.5356588024773234,57.56962489912386,1.1193203863668852,4.077909577722161,Down,1370300.0,Tuesday,<1%,50-75%,0.8-1.2x,September,0.5356588024773234,0.38741007011932116,1.3826661818892372,-1 to -0.5%
TXRH,2025-10-01,161.45193481445312,-2.0102282112447356,2.0102282112447356,-0.25795909593493427,38.7635496106535,1.1346217664069784,0.6553256241946137,Down,1436000.0,Wednesday,2-3%,25-50%,0.8-1.2x,October,0.25795909593493427,0.2685833991118908,0.9604431874341925,-0.5 to 0%
TXRH,2025-10-02,163.6831817626953,1.3819883613079176,1.3819883613079176,-0.32109718469847115,57.38084517857923,0.8042775530119747,1.2575996477977247,Up,989000.0,Thursday,1-2%,50-75%,0.8-1.2x,October,0.32109718469847115,0.2737150000436562,1.1731077385136282,-0.5 to 0%
TXRH,2025-10-03,165.10125732421875,0.8663538588706832,0.8663538588706832,-0.11412312118067591,79.38328101915504,0.715457020104293,2.4364848551750473,Up,872600.0,Friday,<1%,75-100%,<0.8x,October,0.11412312118067591,0.26935319417925374,0.42369321636753016,-0.5 to 0%
TXRH,2025-10-06,165.71607971191406,0.3723910996558555,0.3723910996558555,-0.6522688709706626,86.52289966267605,0.7980793384754131,0.209889217394732,Up,969000.0,Monday,<1%,75-100%,<0.8x,October,0.6522688709706626,0.29002503121148326,2.2490088812197553,-1 to -0.5%
TXRH,2025-10-07,165.170654296875,-0.32913246317873845,0.32913246317873845,0.11407263506921783,82.99806331945298,0.813231276200805,0.24676842275470623,Down,974800.0,Tuesday,<1%,75-100%,0.8-1.2x,October,0.11407263506921783,0.2862118051955876,0.3985602026138104,0 to 0.5%
TXRH,2025-10-08,164.4864044189453,-0.4142684309404232,0.4142684309404232,0.03015262049856915,76.69088459994866,0.9116497394093278,1.8794879156942335,Down,1091500.0,Wednesday,<1%,75-100%,0.8-1.2x,October,0.03015262049856915,0.28169815297256157,0.10703875826088971,0 to 0.5%
TXRH,2025-10-09,166.35073852539062,1.133427478721516,1.133427478721516,-0.12518305144776365,90.24604085939008,0.7246999536946265,1.6297073003888052,Up,868600.0,Thursday,1-2%,75-100%,<0.8x,October,0.12518305144776365,0.2685150052609647,0.46620504997886647,-0.5 to 0%
TXRH,2025-10-10,161.96762084960938,-2.634865173809997,2.634865173809997,0.9734745942419298,51.40609279655786,0.8472264259682322,-1.8980088494757297,Down,1021700.0,Friday,2-3%,50-75%,0.8-1.2x,October,0.9734745942419298,0.3000915153768885,3.243925750514244,0.5 to 1%
TXRH,2025-10-13,170.52561950683594,5.28377129474098,5.28377129474098,-0.471041735719091,95.5775689527521,1.2738298061317594,2.902277077325821,Up,1577600.0,Monday,5-10%,75-100%,1.2-2x,October,0.471041735719091,0.3206156506418739,1.4691788587864112,-0.5 to 0%
TXRH,2025-10-14,168.41339111328125,-1.2386575106211661,1.2386575106211661,0.10009880711290275,81.51818963465213,1.2407861433116723,1.9632644976860236,Down,1563800.0,Tuesday,1-2%,75-100%,1.2-2x,October,0.10009880711290275,0.32441319355060616,0.30855344080600117,0 to 0.5%
TXRH,2025-10-15,171.0908660888672,1.589823088227571,1.589823088227571,-0.03477690918521903,91.1016877412871,0.5491633273594974,4.015202164125609,Up,681800.0,Wednesday,1-2%,75-100%,<0.8x,October,0.03477690918521903,0.30180628594523473,0.11522924075719745,-0.5 to 0%
TXRH,2025-10-16,171.2991180419922,0.12172008821138558,0.12172008821138558,0.6136389722461333,92.37289634676318,0.5577317899562934,2.9746663949113072,Up,664200.0,Thursday,<1%,75-100%,<0.8x,October,0.6136389722461333,0.30056913850872335,2.041590082370761,0.5 to 1%
TXRH,2025-10-17,175.99957275390625,2.744004035538472,2.744004035538472,0.13522266600660693,84.735446397767,1.5437362189168866,8.663430277416895,Up,1816800.0,Friday,2-3%,75-100%,1.2-2x,October,0.13522266600660693,0.30290643002284123,0.44641728469220743,0 to 0.5%
TXRH,2025-10-20,177.57630920410156,0.8958751578334923,0.8958751578334923,0.08377539006185764,91.63050277066358,0.5836212046440352,4.13468059383475,Up,674100.0,Monday,<1%,75-100%,<0.8x,October,0.08377539006185764,0.298008272157948,0.28111766648361913,0 to 0.5%
TXRH,2025-10-21,176.5449981689453,-0.5807706218124431,0.5807706218124431,-0.08988322488582279,86.18608777493075,0.7692375224968175,4.828361332736564,Down,876200.0,Tuesday,<1%,75-100%,<0.8x,October,0.08988322488582279,0.29811732153409487,0.3015028594222194,-0.5 to 0%
TXRH,2025-10-22,177.28872680664062,0.4212685974731567,0.4212685974731567,-0.7718969933762088,89.10158952454064,0.7956506576770721,3.6225549963340375,Up,889800.0,Wednesday,<1%,75-100%,<0.8x,October,0.7718969933762088,0.33454821247839944,2.3072817745993706,-1 to -0.5%
TXRH,2025-10-23,174.91867065429688,-1.336834098272166,1.336834098272166,-0.011337976420267015,77.36869003516678,0.6638901375115817,2.1130013123695113,Down,723700.0,Thursday,1-2%,75-100%,<0.8x,October,0.011337976420267015,0.3136438482215692,0.036149207084901804,-0.5 to 0%
TXRH,2025-10-24,174.0757598876953,-0.4818872470552127,0.4818872470552127,0.6494208925203582,73.19588286632937,0.8430232558139535,-1.0930781456503502,Down,904800.0,Friday,<1%,50-75%,0.8-1.2x,October,0.6494208925203582,0.3270414657496795,1.985744807716312,0.5 to 1%
TXRH,2025-10-27,172.85601806640625,-0.7006959625372122,0.7006959625372122,0.6597525195307208,67.15758365640636,0.7023631179625961,-2.658176171614157,Down,726700.0,Monday,<1%,50-75%,<0.8x,October,0.6597525195307208,0.3372418031792368,1.9563189180911729,0.5 to 1%
TXRH,2025-10-28,171.12062072753906,-1.00395540651671,1.00395540651671,-0.7417718596038902,58.56654562090651,0.5921967828929857,-3.0725183367785736,Down,589600.0,Tuesday,1-2%,50-75%,<0.8x,October,0.7417718596038902,0.34754745603556514,2.1343038100902785,-1 to -0.5%
TXRH,2025-10-29,169.3951416015625,-1.0083408525755067,1.0083408525755067,-1.4986605738976255,45.2982671118206,0.7309721961495943,-4.452389809131652,Down,700900.0,Wednesday,1-2%,25-50%,<0.8x,October,1.4986605738976255,0.40958252993369976,3.658995353488875,-2 to -1%
TXRH,2025-10-30,164.04017639160156,-3.1612271516950896,3.1612271516950896,0.06045731390569298,18.17223519802844,1.3895283993819771,-6.2191727286763925,Down,1358000.0,Thursday,3-5%,0-25%,1.2-2x,October,0.06045731390569298,0.3965505363940608,0.15245803083623935,0 to 0.5%
TXRH,2025-10-31,162.2155303955078,-1.1123165289324666,1.1123165289324666,-0.23841995002222838,8.508395320324635,1.0963424880799328,-6.813257342572632,Down,1083000.0,Friday,1-2%,0-25%,0.8-1.2x,October,0.23841995002222838,0.4027653778361384,0.5919574102996198,-0.5 to 0%
TXRH,2025-11-03,159.6967010498047,-1.5527670744976185,1.5527670744976185,-0.6458013182998767,4.130644843772966,1.383946929048815,-7.6128775635373795,Down,1396700.0,Monday,1-2%,0-25%,1.2-2x,November,0.6458013182998767,0.4024420002025991,1.6047065613796885,-1 to -0.5%
TXRH,2025-11-04,160.8371124267578,0.7141107921806444,0.7141107921806444,-0.12330493584388202,14.50000646549499,1.4720506180162714,-6.009508530917973,Up,1526200.0,Tuesday,<1%,0-25%,1.2-2x,November,0.12330493584388202,0.40290361524133234,0.306040777941455,-0.5 to 0%
TXRH,2025-11-05,164.37733459472656,2.2011226852763244,2.2011226852763244,-0.17494471365512299,30.727278268249396,1.9004183020988814,-2.962190626835337,Up,2062600.0,Wednesday,2-3%,25-50%,1.2-2x,November,0.17494471365512299,0.41014321989916,0.42654542405488455,-0.5 to 0%
TXRH,2025-11-06,159.38929748535156,-3.034504192243437,3.034504192243437,-2.7935111226704668,7.863675337223394,1.5140453051466185,-2.8352072087189706,Down,1706700.0,Thursday,3-5%,0-25%,1.2-2x,November,2.7935111226704668,0.5435596234602952,5.139291077006424,<-2%
TXRH,2025-11-07,163.65341186523438,2.6752827493167874,2.6752827493167874,1.2906820001394648,36.119973165792594,2.1541216854882843,0.8864018545084784,Up,2598000.0,Friday,2-3%,25-50%,>2x,November,1.2906820001394648,0.5594199937551719,2.307178889827679,1 to 2%
TXRH,2025-11-10,160.390869140625,-1.9935684123078445,1.9935684123078445,-0.23494315429138934,22.960037457570156,1.0886151342418409,0.43467904237033395,Down,1297700.0,Monday,1-2%,0-25%,0.8-1.2x,November,0.23494315429138934,0.547615064683787,0.4290297499888067,-0.5 to 0%
TXRH,2025-11-11,162.6121826171875,1.3849376142571534,1.3849376142571534,-0.18904196324529554,31.920025113477575,0.915605470674154,1.1036446524355537,Up,1068800.0,Tuesday,1-2%,25-50%,0.8-1.2x,November,0.18904196324529554,0.5520622224904065,0.34242872550218856,-0.5 to 0%
TXRH,2025-11-12,166.19207763671875,2.201492509302838,2.201492509302838,-0.38784949699478544,46.36004698471838,1.0165757887948004,1.104010505138353,Up,1213700.0,Wednesday,2-3%,25-50%,0.8-1.2x,November,0.38784949699478544,0.5697158518808848,0.6807770851281778,-0.5 to 0%
TXRH,2025-11-13,166.6978302001953,0.3043180942608359,0.3043180942608359,-0.8685436457758655,48.40007275033257,0.81463819799419,4.585334668104313,Up,985700.0,Thursday,<1%,25-50%,0.8-1.2x,November,0.8685436457758655,0.5824610855573715,1.4911616712466456,-1 to -0.5%
TXRH,2025-11-14,165.95407104492188,-0.4461720673749725,0.4461720673749725,0.4959596272064104,46.53545962244377,0.6413139367940357,1.405811925010192,Down,741500.0,Friday,<1%,25-50%,<0.8x,November,0.4959596272064104,0.6004979336173616,0.8259139614665798,0 to 0.5%
TXRH,2025-11-17,168.2943878173828,1.4102195611865653,1.4102195611865653,-0.860297445920366,56.21155708614174,1.1906297912983739,4.927661231031988,Up,1421100.0,Monday,1-2%,50-75%,0.8-1.2x,November,0.860297445920366,0.6393240364102871,1.3456360107322305,-1 to -0.5%
TXRH,2025-11-18,169.56370544433594,0.7542245724381891,0.7542245724381891,0.017554669334307604,64.36241051872533,0.7229562068271745,4.274908998370264,Up,862400.0,Tuesday,<1%,50-75%,<0.8x,November,0.017554669334307604,0.6357076086327111,0.02761437663466768,0 to 0.5%
TXRH,2025-11-19,165.80532836914062,-2.216498551589574,2.216498551589574,0.13158098983883093,51.44696977083487,0.6729357315662143,-0.23271221653750063,Down,799700.0,Wednesday,2-3%,50-75%,<0.8x,November,0.13158098983883093,0.6036918084558425,0.21796053548481356,0 to 0.5%
TXRH,2025-11-20,164.8731689453125,-0.5622011264636906,0.5622011264636906,1.3232317623085743,48.787473486441485,0.6565936372030555,-1.0945920847868829,Down,782200.0,Thursday,<1%,25-50%,<0.8x,November,1.3232317623085743,0.6692864977502577,1.9770782269722917,1 to 2%
TXRH,2025-11-21,171.9833526611328,4.31251716777441,4.31251716777441,-0.09802033859517278,83.31737880347586,1.0372699069286453,3.633102567624791,Up,1253800.0,Friday,3-5%,75-100%,0.8-1.2x,November,0.09802033859517278,0.6417164700539985,0.15274711366988084,-0.5 to 0%
TXRH,2025-11-24,169.2860565185547,-1.5683472271253662,1.5683472271253662,0.3748969882770181,75.5909638896088,0.7121793527212605,0.5892464472718739,Down,865800.0,Monday,1-2%,75-100%,<0.8x,November,0.3748969882770181,0.6274736934913133,0.5974704472327144,0 to 0.5%
TXRH,2025-11-25,173.9864959716797,2.776625287275092,2.776625287275092,-0.3077692235001761,99.38676386873718,0.7590306726573778,2.6083356197919683,Up,935900.0,Tuesday,2-3%,75-100%,<0.8x,November,0.3077692235001761,0.6057735616861276,0.5080598477152459,-0.5 to 0%
TXRH,2025-11-26,175.2360076904297,0.7181659195857337,0.7181659195857337,0.028295723539017992,91.31399749657663,0.6430112217940328,5.687802324599045,Up,795900.0,Wednesday,<1%,75-100%,<0.8x,November,0.028295723539017992,0.5322553191681972,0.05316193661199711,0 to 0.5%
TXRH,2025-11-28,173.78819274902344,-0.8262085860595181,0.8262085860595181,-0.7018652289873084,84.8766394385085,0.3057161856182083,5.407201099329884,Down,363200.0,Friday,<1%,75-100%,<0.8x,November,0.7018652289873084,0.564325714922278,1.2437236341143396,-1 to -0.5%
TXRH,2025-12-01,169.484375,-2.47647304511579,2.47647304511579,0.29372039779902437,65.7407574450385,0.9479162728567287,-1.4530346236805047,Down,1128300.0,Monday,2-3%,50-75%,0.8-1.2x,December,0.29372039779902437,0.5670907373111178,0.517942506329253,0 to 0.5%
TXRH,2025-12-02,169.1757354736328,-0.1821050031114546,0.1821050031114546,-0.2942569192907585,64.36846663267241,0.6501137634325039,-0.06516841799654172,Down,752900.0,Tuesday,<1%,50-75%,<0.8x,December,0.2942569192907585,0.5495135173606619,0.5354862255328816,-0.5 to 0%
TXRH,2025-12-03,168.259765625,-0.5414309836268338,0.5414309836268338,0.29585993627569973,60.295828813147814,0.7435261867359699,-3.2914797868058954,Down,835400.0,Wednesday,<1%,50-75%,<0.8x,December,0.29585993627569973,0.5581412673822528,0.5300807404249414,0 to 0.5%
TXRH,2025-12-04,166.39796447753906,-1.1065040656304759,1.1065040656304759,0.15556547834869594,52.0177814768721,0.6500334213507915,-5.043508654056894,Down,685600.0,Thursday,1-2%,50-75%,<0.8x,December,0.15556547834869594,0.5571723056169314,0.27920533160104827,0 to 0.5%
TXRH,2025-12-05,165.54173278808594,-0.5145686079403355,0.5145686079403355,0.27064040259505706,48.21075489630599,0.8562908545134981,-4.745120960459404,Down,867200.0,Friday,<1%,25-50%,0.8-1.2x,December,0.27064040259505706,0.431028769613161,0.6278940564407127,0 to 0.5%
TXRH,2025-12-08,164.3270721435547,-0.7337489006993603,0.7337489006993603,0.07270500549494407,30.56377121982619,0.6960942411238965,-3.042937059209916,Down,636700.0,Monday,<1%,25-50%,<0.8x,December,0.07270500549494407,0.3701299198809349,0.19643104107425888,0 to 0.5%
TXRH,2025-12-09,164.22750854492188,-0.060588676798079,0.060588676798079,-2.8898690440648522e-06,30.026291987192582,0.7936445155129647,-2.924903453120886,Down,702300.0,Tuesday,<1%,25-50%,<0.8x,December,2.8898690440648522e-06,0.35838290665981765,8.063635263743086e-06,-0.5 to 0%
TXRH,2025-12-10,165.48199462890625,0.7638708612821787,0.7638708612821787,9.948397661219133e-07,22.735265884590117,0.9950857142857142,-1.6508824826753643,Up,870700.0,Wednesday,<1%,0-25%,0.8-1.2x,December,9.948397661219133e-07,0.3489308582395412,2.851108586787573e-06,0 to 0.5%
TXRH,2025-12-11,166.626953125,0.6918930960805314,0.6918930960805314,0.5676423590535107,21.175346420333767,0.7004633415099483,0.13761505327298806,Up,591100.0,Thursday,<1%,0-25%,<0.8x,December,0.5676423590535107,0.35792050134247744,1.585945361957236,0.5 to 1%
TXRH,2025-12-12,167.50311279296875,0.5258210940888297,0.5258210940888297,0.04755185447191668,27.7137866451959,0.7817101118024441,1.1848251023164114,Up,646400.0,Friday,<1%,25-50%,<0.8x,December,0.04755185447191668,0.31687091177728,0.15006696009174736,0 to 0.5%
TXRH,2025-12-15,168.9666748046875,0.8737521275366866,0.8737521275366866,-0.5656769340353529,38.63578303335118,0.8857374490277459,2.823395196306855,Up,732000.0,Monday,<1%,25-50%,0.8-1.2x,December,0.5656769340353529,0.3203567771187271,1.7657717096639036,-1 to -0.5%
TXRH,2025-12-16,165.06382751464844,-2.3098325717485158,2.3098325717485158,2.4609450926604826,9.510345461171417,0.9774739042294665,0.5092441437713147,Down,776300.0,Tuesday,2-3%,0-25%,0.8-1.2x,December,2.4609450926604826,0.4003891594557329,6.1463829240675665,>2%
TXRH,2025-12-17,170.75877380371094,3.450147966886985,3.450147966886985,1.0028534513318421,52.00952370018126,1.4166331611666099,3.1887331226807314,Up,1145100.0,Wednesday,3-5%,50-75%,1.2-2x,December,1.0028534513318421,0.44965409855560967,2.2302775723678123,1 to 2%
TXRH,2025-12-18,173.4867706298828,1.5975734455131008,1.5975734455131008,0.30989853214882235,72.36750733447771,1.5165147104813683,4.116871476211137,Up,1260800.0,Thursday,1-2%,50-75%,1.2-2x,December,0.30989853214882235,0.4585699756711092,0.6757933327302801,0 to 0.5%
TXRH,2025-12-19,175.0001220703125,0.872315182843697,0.872315182843697,-0.17636604108013376,83.6610629433527,2.136165319443975,4.475743257744669,Up,1894800.0,Friday,<1%,75-100%,>2x,December,0.17636604108013376,0.40122668960968716,0.4395670718009872,-0.5 to 0%
TXRH,2025-12-22,172.92922973632812,-1.1833662225403052,1.1833662225403052,-0.5124029538112085,68.20679560727051,1.2908607062001032,2.3451695053009924,Down,1137500.0,Monday,1-2%,50-75%,1.2-2x,December,0.5124029538112085,0.421945820370489,1.2143809206625005,-1 to -0.5%
TXRH,2025-12-23,166.4377899169922,-3.7538129495133243,3.7538129495133243,0.34097456197834664,19.763694670636518,1.051875805612718,0.8323824929006962,Down,930300.0,Tuesday,3-5%,0-25%,0.8-1.2x,December,0.34097456197834664,0.4202496990555554,0.8113618230890657,0 to 0.5%
TXRH,2025-12-24,170.05189514160156,2.1714450945376385,2.1714450945376385,-0.10539422857739345,46.73436205167964,0.5234062094903706,-0.41396330411809235,Up,450200.0,Wednesday,2-3%,25-50%,<0.8x,December,0.10539422857739345,0.41013094930941624,0.2569770185714041,-0.5 to 0%
TXRH,2025-12-26,170.00210571289062,-0.029278961383805147,0.029278961383805147,-0.6325068990520988,50.47128238315138,0.6360315596286964,-2.0086055578418582,Down,538900.0,Friday,<1%,50-75%,<0.8x,December,0.6325068990520988,0.4403415080850704,1.4364008103680828,-1 to -0.5%
TXRH,2025-12-29,167.48318481445312,-1.4816998224078448,1.4816998224078448,-0.5350044426650435,30.942481746161953,0.7512609041364621,-4.2953897214078385,Down,647200.0,Monday,1-2%,25-50%,<0.8x,December,0.5350044426650435,0.4319984687689571,1.2384405995456813,-1 to -0.5%
TXRH,2025-12-30,166.66677856445312,-0.48745565168495375,0.48745565168495375,-0.23894376223964064,24.103471799059697,0.7091467834400628,-3.6213954005483107,Down,591900.0,Tuesday,<1%,0-25%,<0.8x,December,0.23894376223964064,0.4292596369909879,0.5566415792423017,-0.5 to 0%
TXRH,2025-12-31,165.27291870117188,-0.8363153564777237,0.8363153564777237,-0.15662696085556593,12.427150764223102,0.7195515049621114,-0.6998838523398221,Down,594900.0,Wednesday,<1%,0-25%,<0.8x,December,0.15662696085556593,0.4223781390692283,0.3708216556868124,-0.5 to 0%
TXRH,2026-01-02,170.60943603515625,3.2289121387353736,3.2289121387353736,-0.08170187253744299,57.13099168901118,0.811894256975593,0.32786514557243684,Up,664300.0,Friday,3-5%,50-75%,0.8-1.2x,January,0.08170187253744299,0.41167023588231544,0.19846436641778295,-0.5 to 0%
TXRH,2026-01-05,173.5564727783203,1.7273585867529473,1.7273585867529473,-0.3441991782153986,78.66890011934936,1.204212646330718,2.0907782586131685,Up,1004500.0,Monday,1-2%,75-100%,1.2-2x,January,0.3441991782153986,0.42110192087565057,0.8173773643674235,-0.5 to 0%
